26.597116,-18.055477,511
26.597423,-18.055205,508
26.597637,-18.054861,508
26.59786,-18.054596,508
26.598167,-18.054322,518
26.598483,-18.054126,518
26.598696,-18.053781,518
26.598929,-18.053595,526
26.599235,-18.053321,526
26.59945,-18.052979,526
26.59975,-18.052628,520
26.599974,-18.052364,520
26.600209,-18.052181,520
26.600436,-18.05192,502
26.600739,-18.05157,497
26.600964,-18.051305,497
26.601274,-18.051031,496
26.601499,-18.050766,496
26.601966,-18.050392,496
26.602185,-18.050123,517
26.602572,-18.049836,517
26.602875,-18.049559,538
26.603178,-18.049283,541
26.603483,-18.049008,541
26.603781,-18.048653,547
26.60408,-18.048299,546
26.604286,-18.047875,546
26.604333,-18.047548,551
26.60438,-18.04722,551
26.604323,-18.046743,557
26.604259,-18.046186,558
26.604216,-18.045787,558
26.603879,-18.045823,558
26.603628,-18.04585,553
26.603219,-18.045975,553
26.60291,-18.04625,555
26.602601,-18.046525,555
26.602294,-18.0468,555
26.602145,-18.046977,551
26.601949,-18.047482,549
26.601735,-18.047827,549
26.601447,-18.048261,542
26.601235,-18.048608,537
26.601024,-18.048955,513
26.600804,-18.049223,513
26.600507,-18.049579,496
26.600295,-18.049927,496
26.59992,-18.050371,496
26.599695,-18.050637,496
26.599367,-18.050752,497
26.599058,-18.051026,497
26.598665,-18.05131,500
26.59844,-18.051574,500
26.598113,-18.051689,500
26.597805,-18.051963,499
26.59758,-18.052227,509
26.597095,-18.05244,502
26.596778,-18.052634,502
26.596377,-18.052837,502
26.595714,-18.05299,503
26.595304,-18.053114,504
26.5948,-18.053167,504
26.594381,-18.053211,507
26.594045,-18.053247,507
26.593542,-18.053299,510
26.593197,-18.053256,510
26.592981,-18.052877,510
26.592934,-18.052479,517
26.59297,-18.052072,517
26.593267,-18.051719,519
26.593574,-18.051446,519
26.593974,-18.051243,510
26.594291,-18.051049,511
26.594692,-18.050846,506
26.595009,-18.050652,506
26.59541,-18.050448,506
26.595737,-18.050333,502
26.596055,-18.050138,502
26.596466,-18.050014,500
26.596719,-18.049987,500
26.597121,-18.049783,500
26.597449,-18.049667,498
26.597842,-18.049383,501
26.597992,-18.049205,501
26.598301,-18.048929,496
26.598694,-18.048644,498
26.599002,-18.048368,507
26.599319,-18.048172,507
26.599793,-18.047877,525
26.600109,-18.047681,533
26.600499,-18.047396,533
26.600889,-18.047112,542
26.601373,-18.046899,551
26.601755,-18.046535,551
26.602064,-18.04626,551
26.602382,-18.046064,545
26.602776,-18.04578,545
26.602992,-18.045433,553
26.603308,-18.045238,548
26.60334,-18.044749,548
26.602988,-18.044625,548
26.60257,-18.044669,539
26.602067,-18.044722,532
26.601648,-18.044766,532
26.601229,-18.04481,523
26.601061,-18.044828,523
26.600567,-18.044961,523
26.600165,-18.045166,512
26.599762,-18.045371,512
26.599286,-18.045665,505
26.599211,-18.045754,505
26.598639,-18.045977,499
26.59832,-18.046174,499
26.597917,-18.046379,499
26.597513,-18.046585,499
26.597194,-18.046781,500
26.596866,-18.046898,500
26.596463,-18.047103,500
26.596069,-18.047388,502
26.595741,-18.047504,502
26.595507,-18.047691,502
26.59502,-18.047906,502
26.594693,-18.048021,502
26.594281,-18.048146,508
26.593786,-18.04828,513
26.593534,-18.048307,513
26.593029,-18.04836,513
26.592442,-18.048423,523
26.592022,-18.048467,525
26.591583,-18.048353,525
26.59146,-18.048043,525
26.591421,-18.047724,534
26.591382,-18.047405,534
26.591312,-18.046845,529
26.59143,-18.046428,520
26.591631,-18.046,514
26.592013,-18.045634,514
26.592405,-18.045348,511
26.592723,-18.045151,511
26.59322,-18.045016,511
26.593803,-18.044873,512
26.594132,-18.044757,512
26.594555,-18.044712,512
26.594892,-18.044676,515
26.59523,-18.04464,515
26.595905,-18.044567,519
26.596497,-18.0445,503
26.597005,-18.044445,503
26.597597,-18.044381,538
26.598029,-18.044416,500
26.598462,-18.044451,500
26.5988,-18.044415,500
26.599232,-18.044451,500
26.599663,-18.044486,500
26.600093,-18.044523,506
26.600345,-18.044497,506
26.600849,-18.044444,519
26.601612,-18.044445,538
26.602032,-18.044401,538
26.602543,-18.044429,544
26.603045,-18.044376,546
26.603464,-18.044331,546
26.603887,-18.044286,545
26.604309,-18.04424,545
26.604816,-18.044185,543
26.605239,-18.044139,543
26.605832,-18.044075,536
26.605972,-18.043734,536
26.605943,-18.043411,517
26.605667,-18.043196,517
26.605136,-18.043007,521
26.60496,-18.042945,521
26.604613,-18.0429,525
26.603996,-18.042721,505
26.60331,-18.042713,502
26.602709,-18.042696,505
26.602277,-18.042661,505
26.601846,-18.042625,505
26.601337,-18.04268,505
26.600822,-18.042652,502
26.600232,-18.042713,501
26.599799,-18.042678,501
26.599629,-18.042697,503
26.59929,-18.042733,503
26.598772,-18.042707,504
26.598339,-18.042672,504
26.597812,-18.042566,504
26.597548,-18.042513,504
26.59704,-18.042569,510
26.596513,-18.042464,510
