26.999909,-17.950139,574
27.000051,-17.950935,575
27.000193,-17.951597,582
27.000478,-17.952383,589
27.000618,-17.953046,577
27.000906,-17.953829,574
27.000913,-17.954354,574
27.001203,-17.955135,569
27.001352,-17.955788,559
27.0015,-17.956442,559
27.001665,-17.957081,534
27.001819,-17.957332,534
27.002141,-17.95809,488
27.002299,-17.958739,488
27.002443,-17.959665,488
27.002586,-17.960326,488
27.002727,-17.960987,489
27.002722,-17.961256,499
27.002985,-17.962057,528
27.003111,-17.962592,528
27.003099,-17.963127,549
27.003232,-17.963656,549
27.003374,-17.964577,562
27.003374,-17.9655,562
27.003375,-17.966158,562
27.003513,-17.966814,565
27.003514,-17.967472,569
27.003514,-17.967997,573
27.003516,-17.968653,573
27.002963,-17.968791,581
27.002271,-17.9688,584
27.001994,-17.96841,580
27.001716,-17.967889,580
27.001577,-17.967366,575
27.001577,-17.966971,571
27.001299,-17.966318,573
27.001159,-17.965661,567
27.000892,-17.965133,557
27.000763,-17.964602,557
27.000484,-17.963814,555
27.000197,-17.963162,548
26.999917,-17.962506,544
26.99966,-17.961833,510
26.999261,-17.961162,488
26.998978,-17.960637,488
26.998555,-17.959983,488
26.998268,-17.959194,488
26.997985,-17.95867,513
26.997533,-17.957912,513
26.996963,-17.957003,543
26.996812,-17.956486,543
26.996374,-17.95572,563
26.995803,-17.95495,575
26.99537,-17.954181,582
26.994808,-17.953267,593
26.994247,-17.95262,594
26.993683,-17.951843,603
26.992982,-17.951067,604
26.992421,-17.950555,607
26.991864,-17.950169,614
26.991306,-17.949652,617
26.990756,-17.949925,617
26.990763,-17.950451,616
26.990771,-17.951107,616
26.990777,-17.951633,613
26.990784,-17.952294,615
26.99079,-17.952954,618
26.990933,-17.95348,618
26.991352,-17.954001,623
26.991772,-17.954654,634
26.991916,-17.955311,634
26.992193,-17.955975,638
26.992471,-17.956502,637
26.992757,-17.957148,633
26.993042,-17.957796,620
26.993327,-17.958445,621
26.99347,-17.958834,623
26.993621,-17.959347,623
26.993923,-17.959842,558
26.994225,-17.960474,543
26.99438,-17.960986,543
26.994539,-17.96163,529
26.994699,-17.962406,488
26.994988,-17.963058,488
26.994993,-17.963453,488
26.995271,-17.964115,488
26.995401,-17.964916,488
26.995399,-17.965315,488
26.995666,-17.965847,546
26.995796,-17.96651,570
26.995927,-17.967172,573
26.996067,-17.967695,573
26.99607,-17.96822,591
26.99621,-17.968743,601
26.996214,-17.969398,601
26.996355,-17.970052,600
26.996357,-17.970575,603
26.996499,-17.971358,607
26.996501,-17.97175,607
26.996505,-17.972533,610
26.996098,-17.97293,622
26.995411,-17.972938,621
26.994998,-17.972812,605
26.994587,-17.972294,599
26.994311,-17.971906,594
26.99403,-17.971255,594
26.993887,-17.970604,596
26.993747,-17.970212,589
26.993468,-17.969692,589
26.993059,-17.969038,585
26.992926,-17.96851,545
26.992524,-17.967981,545
26.992257,-17.967316,518
26.991697,-17.966398,488
26.991555,-17.96587,488
26.99127,-17.965215,505
26.990834,-17.964708,505
26.990532,-17.963943,530
26.990242,-17.963565,595
26.989947,-17.963063,595
26.989379,-17.962566,638
26.989097,-17.962049,638
26.988538,-17.961405,646
26.988121,-17.960887,646
26.987566,-17.960369,647
26.987014,-17.960112,648
26.986462,-17.959855,648
26.98591,-17.959598,645
26.985223,-17.959606,646
26.984679,-17.960006,646
26.984411,-17.960532,638
26.98428,-17.961057,638
26.984287,-17.961579,629
26.984296,-17.962231,630
26.984302,-17.962754,630
26.98445,-17.963533,631
26.984733,-17.964047,604
26.985016,-17.964561,604
26.985297,-17.964945,598
26.98558,-17.965461,581
26.986003,-17.966107,581
26.986287,-17.966624,572
26.986574,-17.967137,533
26.987141,-17.967775,533
26.987567,-17.968291,488
26.98785,-17.968814,488
26.988133,-17.969338,488
26.988415,-17.969862,488
26.988688,-17.970389,637
26.988959,-17.970916,554
26.989232,-17.97144,582
26.989234,-17.971964,582
26.98951,-17.972484,588
26.989512,-17.973007,603
26.989651,-17.973527,603
26.989653,-17.973918,625
26.989657,-17.974698,635
26.989662,-17.975218,635
26.989256,-17.975613,637
26.98871,-17.97575,631
26.988301,-17.975755,631
26.987483,-17.975767,616
26.986935,-17.975514,598
26.986523,-17.97526,590
26.986243,-17.974612,583
26.985963,-17.974093,578
26.985683,-17.973574,568
26.985403,-17.973054,560
26.985259,-17.9724,538
26.985116,-17.971745,522
26.984836,-17.97122,522
26.984553,-17.970564,488
26.984269,-17.970041,488
26.984123,-17.969385,488
26.983839,-17.968862,488
26.983694,-17.968341,515
26.98355,-17.967955,515
26.983127,-17.967316,554
26.982982,-17.966803,594
26.982975,-17.966288,594
26.982696,-17.965905,618
26.98255,-17.96526,635
26.982405,-17.964614,635
26.982259,-17.963964,642
26.981977,-17.963315,644
26.981831,-17.962666,648
26.98155,-17.962148,648
26.981269,-17.961631,651
26.980987,-17.960983,658
26.980567,-17.960336,659
26.980151,-17.95995,662
26.979597,-17.959566,665
26.979047,-17.959443,665
26.978498,-17.959447,662
26.977954,-17.959841,657
26.977962,-17.960493,654
26.977832,-17.961015,654
26.977701,-17.961537,648
26.977709,-17.962189,641
26.977716,-17.962839,641
26.977721,-17.963356,630
26.977727,-17.964004,625
26.977731,-17.964394,625
26.977872,-17.965037,606
26.977872,-17.965549,559
26.977872,-17.966191,559
26.977871,-17.966706,513
26.977873,-17.967354,488
26.977881,-17.968011,488
26.97789,-17.968799,488
26.977765,-17.969332,488
26.97764,-17.969863,523
26.97724,-17.970397,523
26.976979,-17.970927,553
26.976576,-17.971326,574
26.975896,-17.971597,578
26.975351,-17.971605,586
26.974537,-17.971616,603
26.97412,-17.97123,603
26.974105,-17.970575,603
26.974088,-17.970049,584
26.974478,-17.969514,539
26.97473,-17.968978,518
26.974977,-17.968306,488
26.975244,-17.967644,488
26.975652,-17.967113,488
26.975785,-17.966587,488
26.975925,-17.966068,510
26.97593,-17.965426,510
26.976072,-17.964914,560
26.976075,-17.964275,608
26.976208,-17.963624,624
