26.144541,-17.91297,725
26.144501,-17.913439,725
26.144412,-17.914019,741
26.144382,-17.914302,741
26.144587,-17.914929,712
26.144614,-17.915371,712
26.144648,-17.9159,723
26.144776,-17.91616,723
26.144934,-17.916501,656
26.145051,-17.917095,592
26.145094,-17.917626,592
26.145289,-17.918171,581
26.145292,-17.918352,581
26.145129,-17.919128,620
26.145154,-17.91963,679
26.145159,-17.920223,679
26.145136,-17.920794,702
26.145198,-17.921317,659
26.145257,-17.921842,659
26.145423,-17.922366,611
26.145525,-17.922636,602
26.145495,-17.923093,623
26.145428,-17.923646,601
26.145332,-17.924024,635
26.145213,-17.924494,635
26.145123,-17.924957,674
26.145062,-17.925324,674
26.14499,-17.925871,671
26.144771,-17.926231,691
26.144498,-17.926229,685
26.144316,-17.926227,685
26.143959,-17.925673,656
26.143828,-17.925395,652
26.143639,-17.92493,637
26.143552,-17.924372,606
26.143321,-17.923821,606
26.142976,-17.923293,648
26.142812,-17.922859,684
26.142412,-17.922258,684
26.142121,-17.921657,760
26.141952,-17.920937,759
26.141978,-17.920751,759
26.142155,-17.920164,728
26.142248,-17.919478,662
26.142303,-17.918889,662
26.142355,-17.918206,615
26.142485,-17.917708,581
26.142585,-17.917309,581
26.142592,-17.916759,589
26.142554,-17.916044,617
26.142511,-17.915515,617
26.142358,-17.914901,673
26.142302,-17.914289,705
26.142263,-17.913399,716
26.142255,-17.912859,752
26.142208,-17.912338,752
26.142195,-17.911801,768
26.142215,-17.911338,768
26.142049,-17.9106,774
26.141992,-17.909945,789
26.141853,-17.909008,773
26.141685,-17.908449,783
26.141295,-17.907904,790
26.140895,-17.907729,809
26.140514,-17.907452,803
26.139858,-17.907165,803
26.139086,-17.907071,798
26.138491,-17.907078,805
26.138088,-17.90736,805
26.137884,-17.907547,810
26.137746,-17.908389,804
26.137717,-17.909132,804
26.137713,-17.909316,804
26.137712,-17.909769,787
26.137705,-17.910317,787
26.137798,-17.910682,761
26.138085,-17.911227,749
26.138377,-17.911951,749
26.138486,-17.912488,732
26.13869,-17.912936,704
26.138983,-17.913388,709
26.139254,-17.913851,705
26.139523,-17.914543,705
26.139782,-17.91506,663
26.140115,-17.915497,603
26.140258,-17.916116,603
26.140456,-17.916662,584
26.140743,-17.917703,582
26.140806,-17.918294,617
26.140867,-17.919185,671
26.140815,-17.919382,671
26.14086,-17.920266,716
26.140865,-17.92074,749
26.14097,-17.9213,757
26.140951,-17.921841,757
26.141124,-17.922291,735
26.141177,-17.922724,735
26.141304,-17.923253,729
26.141312,-17.923698,690
26.141465,-17.924044,655
26.141733,-17.924745,623
26.141728,-17.925105,623
26.141757,-17.925475,628
26.141817,-17.926211,628
26.141741,-17.926668,670
26.14168,-17.927033,670
26.141744,-17.92776,681
26.141621,-17.928305,705
26.141295,-17.928662,704
26.140468,-17.928658,703
26.140126,-17.928389,703
26.139389,-17.928031,704
26.138939,-17.927673,700
26.138482,-17.927404,718
26.138024,-17.927135,717
26.137741,-17.926869,722
26.137633,-17.926516,722
26.13742,-17.926166,753
26.137133,-17.925635,753
26.136969,-17.925187,747
26.136984,-17.924721,747
26.136819,-17.924338,691
26.136775,-17.923858,691
26.136682,-17.923182,634
26.136573,-17.922323,590
26.13645,-17.92158,586
26.136276,-17.92094,586
26.136209,-17.920296,619
26.136092,-17.91985,619
26.135882,-17.919313,628
26.135788,-17.918769,628
26.13581,-17.918308,643
26.135679,-17.91787,643
26.13554,-17.917526,660
26.135519,-17.917083,660
26.13516,-17.916302,741
26.135103,-17.915834,733
26.134949,-17.915273,724
26.134891,-17.914803,724
26.134716,-17.914432,746
26.134348,-17.91388,747
26.133962,-17.913608,722
26.133478,-17.913517,732
26.132882,-17.913526,746
26.132448,-17.913824,773
26.13199,-17.914315,779
26.131719,-17.914897,793
26.131635,-17.91557,803
26.131616,-17.916028,588
26.131617,-17.916654,792
26.131623,-17.917368,773
26.131626,-17.917815,773
26.131699,-17.918679,742
26.131755,-17.919105,678
26.132005,-17.919712,624
26.13213,-17.920242,624
26.132267,-17.920588,606
26.132385,-17.920942,606
26.132478,-17.921396,588
26.132641,-17.921767,588
26.132622,-17.922525,609
26.132578,-17.923106,665
26.132557,-17.923586,665
26.132425,-17.924068,716
26.132385,-17.925012,777
26.132352,-17.925482,836
26.132219,-17.926125,836
26.132182,-17.926483,851
26.132167,-17.927012,851
26.132173,-17.927624,830
26.13201,-17.928146,801
26.131749,-17.928581,801
26.13138,-17.928755,764
26.131001,-17.928755,775
26.130444,-17.928753,771
26.130064,-17.928578,800
26.129767,-17.928228,800
26.129401,-17.927788,805
26.129148,-17.927256,805
26.128875,-17.926727,817
26.128893,-17.926372,817
26.128828,-17.925926,827
26.128761,-17.925567,827
26.128827,-17.924757,816
26.128923,-17.923935,795
26.129086,-17.923087,758
26.129164,-17.922705,720
26.129355,-17.921834,661
26.129511,-17.921237,661
26.129646,-17.92028,587
26.129689,-17.919809,587
26.129679,-17.91936,588
26.129634,-17.918565,627
26.129606,-17.918398,627
26.129522,-17.917896,627
26.129428,-17.917403,715
26.129348,-17.916905,771
26.12936,-17.915913,779
26.129362,-17.915822,779
26.129378,-17.915185,800
26.129387,-17.914822,800
26.129429,-17.914347,802
26.129387,-17.913865,802
26.129232,-17.913481,773
26.129069,-17.91301,773
26.128786,-17.912826,778
26.128573,-17.91302,780
26.128035,-17.913597,784
26.1278,-17.914074,802
26.127697,-17.914438,802
26.127496,-17.914982,784
26.127488,-17.915346,784
26.127385,-17.915709,779
26.127281,-17.916162,779
26.127148,-17.916847,756
26.127174,-17.917012,756
26.127208,-17.917753,682
26.127249,-17.918183,608
26.127305,-17.918699,587
26.127307,-17.919061,587
26.127294,-17.91943,587
26.127249,-17.919904,593
26.127132,-17.920589,635
26.127008,-17.921182,637
26.126884,-17.92177,698
26.126826,-17.922061,756
26.126713,-17.922637,756
26.126635,-17.923109,790
26.126587,-17.92348,790
26.126526,-17.924031,803
26.126411,-17.924302,803
26.126274,-17.924932,812
26.126141,-17.925559,816
26.126016,-17.926095,816
26.125801,-17.926628,815
26.125578,-17.927075,818
